recipient_uei,full_addy,recipient_CAGE,recipient_name,recipient_dba,phys_address_01,phys_address_02,phys_address_city,phys_address_st,phys_address_ZIP,phys_address_ZIP2,phys_address_country,phys_address_cong_dist,recipient_url,entity_structure,bus_type_counter,bus_type_string,primary_NAICS,NAICS_code_counter,NAICS_code_string,PSC_code_counter,PSC_code_string,street,city,state,postalcode,lat,long,full_address
SRBYQ7XFBYA6,5100 W SAHARA AVE NA LAS VEGAS NV 89146,4EXC7,CLARK COUNTY SCHOOL DISTRICT,NA,5100 W SAHARA AVE,NA,LAS VEGAS,NV,89146,3406,USA,04,http://www.ccsd.net,2A,0002,12~H6,611110,0001,611110N,0000,NA,5100 W SAHARA AVE,LAS VEGAS,NV,89146,36.14527835,-115.2111637,NA
SRPMEFTB1B54,101 CITY HALL PLZ NA DURHAM NC 27701,3YRE9,CITY OF DURHAM,NA,101 CITY HALL PLZ,NA,DURHAM,NC,27701,3329,USA,04,http://www.durhamnc.gov,2A,0003,12~C8~TW,921190,0010,561920N~561990N~711310N~812930N~921190N~922120N~922160N~924110N~925110N~926110N,0000,NA,101 CITY HALL PLZ,DURHAM,NC,27701,35.996207150000004,-78.8988109431661,NA
SRZKDWN293M2,1245 3RD ST FL 6 SAN FRANCISCO CA 94158,3J9N3,CITY & COUNTY OF SAN FRANCISCO,NA,1245 3RD ST,FL 6,SAN FRANCISCO,CA,94158,2134,USA,11,NA,2A,0005,12~C6~C7~C8~MG,NA,0000,NA,0000,NA,1245 3RD ST,SAN FRANCISCO,CA,94158,37.7724625,-122.3890706,NA
SSFUTC29RJC7,2602 S BELT LINE RD NA GRAND PRAIRIE TX 75052,37ML5,GRAND PRAIRIE INDEPENDENT SCHOOL DISTRICT,NA,2602 S BELT LINE RD,NA,GRAND PRAIRIE,TX,75052,5344,USA,30,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,2602 S BELT LINE RD,GRAND PRAIRIE,TX,75052,32.70685159183673,-96.994084,NA
SSNKKS2Z1UF6,501 E BAY ST NA JACKSONVILLE FL 32202,1B7X3,CITY OF JACKSONVILLE,NA,501 E BAY ST,NA,JACKSONVILLE,FL,32202,2927,USA,04,www.jaxsheriff.org,2A,0002,12~C8,NA,0000,NA,0000,NA,501 E BAY ST,JACKSONVILLE,FL,32202,30.3254941,-81.6508163,NA
SSR7BRTRESG9,3839 N 3RD ST STE 209 PHOENIX AZ 85012,593Q5,ARIZONA DEPARTMENT OF VETERANS SERVICES,NA,3839 N 3RD ST,STE 209,PHOENIX,AZ,85012,2069,USA,03,www.azdvs.gov,2A,0002,2F~8B,623110,0008,561990N~623110N~624190N~624229N~624310N~812220N~921190N~923140N,0000,NA,3839 N 3RD ST,PHOENIX,AZ,85012,33.49262915,-112.06897971619536,NA
STJHKA38NWJ8,1000 E 11TH ST NA AUSTIN TX 78702,39LW0,CITY OF AUSTIN HOUSING,NA,1000 E 11TH ST,NA,AUSTIN,TX,78702,1945,USA,35,NA,2A,0002,12~C8,NA,0000,NA,0000,NA,1000 E 11TH ST,AUSTIN,TX,78702,30.269624,-97.729924,NA
STLEDYT6HHZ8,195 SPARKS AVE NA PELHAM NY 10803,6J3S2,VILLAGE OF PELHAM,NA,195 SPARKS AVE,NA,PELHAM,NY,10803,1829,USA,16,NA,2A,0003,12~C6~FO,NA,0000,NA,0000,NA,195 SPARKS AVE,PELHAM,NY,10803,40.90900255,-73.81164385,NA
SUL6N2VE8785,3225 N HARBOR DR NA SAN DIEGO CA 92101,34RJ1,SAN DIEGO COUNTY REGIONAL AIRPORT AUTHORITY,NA,3225 N HARBOR DR,NA,SAN DIEGO,CA,92101,1072,USA,50,www.san.org,2A,0003,12~C7~TR,488119,0002,488119N~531120E,0000,NA,3225 N HARBOR DR,SAN DIEGO,CA,92101,32.729265734693875,-117.19136348979592,NA
SUX8EN9EMF18,7626 N ORCHARD PRAIRIE RD NA SPOKANE WA 99217,5PB46,ORCHARD PRAIRIE SCHOOL DISTRICT 123,NA,7626 N ORCHARD PRAIRIE RD,NA,SPOKANE,WA,99217,9791,USA,05,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,7626 N ORCHARD PRAIRIE RD,SPOKANE,WA,99217,47.72847404735781,-117.31478550347217,NA
SVG2RALJ4Q11,8550 WOODFIELD CROSSING BLVD NA INDIANAPOLIS IN 46240,49CK4,METROPOLITAN SCHOOL DISTRICT OF WASHINGTON TOWNSHIP,MSD WASHINGTON TOWNSHIP,8550 WOODFIELD CROSSING BLVD,NA,INDIANAPOLIS,IN,46240,2478,USA,07,http://www.msdwt.k12.in.us,2A,0002,12~H6,611110,0002,611110N~611710N,0000,NA,8550 WOODFIELD CROSSING BLVD,INDIANAPOLIS,IN,46240,39.91150981869809,-86.12342044692005,NA
SWMGTWB1U2C3,2465 W OVERLAND RD NA BOISE ID 83705,5AFE6,BOISE PROJECT BOARD OF CONTROL,NA,2465 W OVERLAND RD,NA,BOISE,ID,83705,3155,USA,02,NA,2A,0002,12~ZR,NA,0000,NA,0000,NA,2465 W OVERLAND RD,BOISE,ID,83705,43.58954249999999,-116.2121075,NA
SWV9EK5S9BX5,66 GEORGE ST NA CHARLESTON SC 29424,0PP34,COLLEGE OF CHARLESTON,"UNIVERSITY OF CHARLESTON, SOUTH CAROLINA",66 GEORGE ST,NA,CHARLESTON,SC,29424,0001,USA,06,http://www.cofc.edu/,2A,0003,2F~M8~OH,611310,0003,541715E~541720N~611310N,0000,NA,66 GEORGE ST,CHARLESTON,SC,29424,32.78432435,-79.93821381629525,NA
SXLMSPNKDSJ8,1313 N SHERMAN ST NA DENVER CO 80203,1XSN0,DEPARTMENT OF NATURAL RESOURCES COLORADO,NA,1313 N SHERMAN ST,NA,DENVER,CO,80203,2236,USA,01,NA,2A,0001,2F,921190,0004,712190N~813312N~921190N~924120N,0000,NA,1313 N SHERMAN ST,DENVER,CO,80203,39.7312108,-104.9848877,NA
SXVQZGJJB5L8,3200 DIANA DR NA RICHLAND HILLS TX 76118,60VT5,CITY OF RICHLAND HILLS,NA,3200 DIANA DR,NA,RICHLAND HILLS,TX,76118,6237,USA,12,www.richlandhills.com,2A,0003,12~C6~C8,921190,0010,562111N~621910N~921130N~921190N~922110N~922120N~922160N~925120N~926110N~926130N,0031,Y1FB~Y1JZ~Y1KF~Y1LB~Y1LZ~Y1ND~Y1NE~Y1PA~Y1PC~Y1PZ~Z1AA~Z1AB~Z1AZ~Z1FB~Z1KF~Z1LB~Z1ND~Z1NE~Z1PC~Z1PZ~Z1QA~Z2AA~Z2AB~Z2AZ~Z2FB~Z2KF~Z2LB~Z2LZ~Z2ND~Z2NE~Z2PA,3200 DIANA DR,RICHLAND HILLS,TX,76118,32.8074908,-97.2371085,NA
SXZCALGZZMK4,3209 ARBORHILL RD NA CHARLOTTE NC 28270,5NT19,"SOCRATES ACADEMY, INC",SOCRATES ACADEMY,3209 ARBORHILL RD,NA,CHARLOTTE,NC,28270,2276,USA,14,http://socratesacademy.us,2A,0003,12~2F~H6,NA,0000,NA,0000,NA,3209 ARBORHILL RD,CHARLOTTE,NC,28270,35.0776427,-80.73572123671607,NA
SYB9UJV328L9,4815 W MARKHAM ST NA LITTLE ROCK AR 72205,80AT6,ARKANSAS DEPARTMENT OF HEALTH,NA,4815 W MARKHAM ST,NA,LITTLE ROCK,AR,72205,3866,USA,02,NA,2A,0001,2F,923120,0007,621410N~621610N~622110N~813212N~923120N~925110N~926150N,0000,NA,4815 W MARKHAM ST,LITTLE ROCK,AR,72205,34.7511456,-92.3264831,NA
SZEGXHQ2K1W3,1815 EGBERT AVE NA SAN FRANCISCO CA 94124,39FF1,SAN FRANCISCO HOUSING AUTHORITY,NA,1815 EGBERT AVE,NA,SAN FRANCISCO,CA,94124,2519,USA,11,http://sfha.org,2A,0004,12~8B~C7~C8,NA,0000,NA,0000,NA,1815 EGBERT AVE,SAN FRANCISCO,CA,94124,37.72681850417538,-122.39982463156062,NA
SZEWBKUMKPL4,313 E ANDERSON LN NA AUSTIN TX 78752,8CJB4,TEXAS DIVISION OF EMERGENCY MANAGEMENT,NA,313 E ANDERSON LN,NA,AUSTIN,TX,78752,1236,USA,37,www.tdem.texas.gov,2A,0001,2F,NA,0000,NA,0000,NA,313 E ANDERSON LN,AUSTIN,TX,78752,30.342283,-97.703979,NA
T126TLW9VC71,514 W QUINCY ST NA SAN ANTONIO TX 78212,3W1B1,SAN ANTONIO INDEPENDENT SCHOOL DISTRICT,NA,514 W QUINCY ST,NA,SAN ANTONIO,TX,78212,5163,USA,35,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,514 W QUINCY ST,SAN ANTONIO,TX,78212,29.432642571428573,-98.49850042857145,NA
T1NDNEA9SAE5,521 ALA MOANA BLVD NA HONOLULU HI 96813,36QP3,HAWAII TECHNOLOGY DEVELOPMENT CORP,NA,521 ALA MOANA BLVD,NA,HONOLULU,HI,96813,4994,USA,01,NA,2A,0001,2F,NA,0000,NA,0000,NA,521 ALA MOANA BLVD,HONOLULU,HI,96813,21.300587346938777,-157.8632280612245,NA
T1U2JF6Q1H45,1900 KANAWHA BLVD E RM 5 CHARLESTON WV 25305,5KSJ1,WEST VIRGINIA DIVISON OF PUBLIC TRANSIT,NA,1900 KANAWHA BLVD E,RM 5,CHARLESTON,WV,25305,0001,USA,01,NA,2A,0001,2F,NA,0000,NA,0000,NA,1900 KANAWHA BLVD E,CHARLESTON,WV,25305,38.3363062,-81.61227444920297,NA
TM39NL9U1D23,2201 GEORGE FLAGG PKWY NA DES MOINES IA 50321,1HLZ8,THE BOARD OF WATER WORKS TRUSTEES,DES MOINES WATER WORKS,2201 GEORGE FLAGG PKWY,NA,DES MOINES,IA,50321,1174,USA,03,NA,2A,0002,12~C6,221310,0001,221310N,0000,NA,2201 GEORGE FLAGG PKWY,DES MOINES,IA,50321,41.56832337037037,-93.64763203703704,NA
TM9SNLDY9N93,229 N. MOUNT STREET NA BALTIMORE MD 21223,7ZU18,FRANKLIN SQUARE AFFORDABLE LLC,NA,229 N. MOUNT STREET,NA,BALTIMORE,MD,21223,1734,USA,07,NA,2A,0001,2F,NA,0000,NA,0000,NA,229 N. MOUNT STREET,BALTIMORE,MD,21223,39.2917736,-76.6435795,NA
TME1ADLUMMD8,2100 SILAS CREEK PKWY NA WINSTON SALEM NC 27103,0TPK6,FORSYTH TECHNICAL COMMUNITY COLLEGE,NA,2100 SILAS CREEK PKWY,NA,WINSTON SALEM,NC,27103,5150,USA,05,http://www.forsythtech.edu,2A,0003,2F~M8~OH,611210,0001,611210N,0000,NA,2100 SILAS CREEK PKWY,WINSTON SALEM,NC,27103,36.069697,-80.268563,NA
TMEQVHEB8BL8,75 FEDERAL ST. 6TH FLOOR BOSTON MA 02110,5K7M8,COMMITTEE FOR PUBLIC COUNSEL SERVICES,NA,75 FEDERAL ST.,6TH FLOOR,BOSTON,MA,02110,1913,USA,08,http://www.publiccounsel.net,2A,0001,2F,NA,0000,NA,0000,NA,75 FEDERAL ST.,BOSTON,MA,02110,42.3552444,-71.05693041374465,NA
TMG9HC9BBG81,3939 13TH ST NA RIVERSIDE CA 92501,4DMK3,RIVERSIDE COUNTY OFFICE OF EDUCATION,RIVERSIDE COUNTY OFFICE OF EDUCATION,3939 13TH ST,NA,RIVERSIDE,CA,92501,3505,USA,39,http://www.rcoe.us,2A,0003,12~C7~H6,NA,0000,NA,0000,NA,3939 13TH ST,RIVERSIDE,CA,92501,33.97854652145274,-117.38054719457855,NA
TMMEDSRFDGT9,617 N 3RD ST NA BATON ROUGE LA 70802,3NFD0,STATE OF LOUISIANA DEPARTMENT OF NATURAL RESOURCES,NATURAL RESOURCES DEPT,617 N 3RD ST,NA,BATON ROUGE,LA,70802,5432,USA,06,HTTP://WWW.DNR.STATE.LA.US,2A,0001,2F,NA,0000,NA,0000,NA,617 N 3RD ST,BATON ROUGE,LA,70802,30.4528451,-91.1887125,NA
TMNHCUCQVKW3,150 3RD ST STE 129 BATON ROUGE LA 70801,4AK02,LOUISIANA YOUTH FOR EXCELLENCE,NA,150 3RD ST,STE 129,BATON ROUGE,LA,70801,1301,USA,06,https://gov.louisiana.gov/,2A,0001,2F,NA,0000,NA,0000,NA,150 3RD ST,BATON ROUGE,LA,70801,30.44771876450188,-91.18807295137204,NA
TMV8ZGKJWVM1,35 S 4TH ST NA PHILADELPHIA PA 19106,614Q6,PHILADELPHIA SCHOOL DISTRICT OF,NA,35 S 4TH ST,NA,PHILADELPHIA,PA,19106,2710,USA,02,http://www.masterycharter.org,2A,0002,12~H6,NA,0000,NA,0000,NA,35 S 4TH ST,PHILADELPHIA,PA,19106,39.9495605,-75.14705064991384,NA
TMVUXN4QG7L7,2404 N UNIVERSITY AVE NA LITTLE ROCK AR 72207,9A9Y7,UNIVERSITY OF ARKANSAS SYSTEM,UNIVERSITY OF ARKANSAS GRANTHAM,2404 N UNIVERSITY AVE,NA,LITTLE ROCK,AR,72207,3608,USA,02,www.uagrantham.edu,2A,0003,2F~G6~M8,NA,0000,NA,0000,NA,2404 N UNIVERSITY AVE,LITTLE ROCK,AR,72207,34.77432166828087,-92.34035781145384,NA
TND3WUHSQY24,1601 S 6TH AVE NA TUCSON AZ 85713,3UND8,CITY OF SOUTH TUCSON,NA,1601 S 6TH AVE,NA,TUCSON,AZ,85713,2803,USA,07,NA,2A,0003,12~C6~C8,NA,0000,NA,0000,NA,1601 S 6TH AVE,TUCSON,AZ,85713,32.2021935,-110.9677197,NA
TNYKC5J8PZK7,3160 AIRWAY AVE NA COSTA MESA CA 92626,3S5J7,COUNTY OF ORANGE,NA,3160 AIRWAY AVE,NA,COSTA MESA,CA,92626,4608,USA,47,NA,2A,0002,12~C7,NA,0000,NA,0000,NA,3160 AIRWAY AVE,COSTA MESA,CA,92626,33.67847665,-117.87103594875776,NA
TNYSHH43SYG6,324 43RD ST NA UNION CITY NJ 07087,92LC7,UNION CITY PUBLIC LIBRARY,NA,324 43RD ST,NA,UNION CITY,NJ,07087,5008,USA,08,NA,2A,0003,12~C8~UD,NA,0000,NA,0000,NA,324 43RD ST,UNION CITY,NJ,07087,40.77764945,-74.023198258248,NA
TPA1VNKEJGD5,1880 NE ELROD DR NA PORTLAND OR 97211,417M1,MULTNOMAH COUNTY DRAINAGE DISTRICT,NA,1880 NE ELROD DR,NA,PORTLAND,OR,97211,1810,USA,03,NA,2A,0002,12~MG,921190,0001,921190N,0000,NA,1880 NE ELROD DR,PORTLAND,OR,97211,45.5828872,-122.6467580215676,NA
TPSZHZCFZJM1,100 N UNIVERSITY DR NA FORT WORTH TX 76107,1CKT2,FORT WORTH INDEPENDENT SCHOOL DISTRICT,NA,100 N UNIVERSITY DR,NA,FORT WORTH,TX,76107,1360,USA,12,https://www.fwisd.org/,2A,0005,12~1A~GW~H6~M8,611110,0001,611110N,0000,NA,100 N UNIVERSITY DR,FORT WORTH,TX,76107,32.7596699,-97.3605326,NA
TRKHBM4R1JC6,1881 PIERCE ST NA LAKEWOOD CO 80214,3NXW7,DEPARTMENT OF REVENUE COLORADO,NA,1881 PIERCE ST,NA,LAKEWOOD,CO,80214,3503,USA,07,http://www.revenue.state.co.us,2A,0001,2F,NA,0000,NA,0000,NA,1881 PIERCE ST,LAKEWOOD,CO,80214,39.74636302040816,-105.072121,NA
TS2LXAN2W8A8,401 5TH AVE STE 1300 SEATTLE WA 98104,3X3B9,KING COUNTY,NA,401 5TH AVE,STE 1300,SEATTLE,WA,98104,1823,USA,09,NA,2A,0002,12~C7,923120,0001,923120N,0000,NA,401 5TH AVE,SEATTLE,WA,98104,47.6027991,-122.3286689,NA
TSANQ65M3FA8,2711 SULLIVAN DRIVE NA RALEIGH NC 27695,3K1A8,NORTH CAROLINA STATE UNIVERSITY,NA,2711 SULLIVAN DRIVE,NA,RALEIGH,NC,27695,0001,USA,02,http://www.ncsu.edu,2A,0005,2F~FY~G6~M8~QU,611310,0001,611310N,0000,NA,2711 SULLIVAN DRIVE,RALEIGH,NC,27695,35.7853183,-78.6794791,NA
TSASR4N78PW5,4000 GATEWAY CENTRE BLVD NA PINELLAS PARK FL 33782,5ATN6,TAMPA BAY REGIONAL PLANNING,NA,4000 GATEWAY CENTRE BLVD,NA,PINELLAS PARK,FL,33782,6138,USA,13,http://www.tbrpc.org,2A,0003,12~UD~ZR,NA,0000,NA,0000,NA,4000 GATEWAY CENTRE BLVD,PINELLAS PARK,FL,33782,27.85112,-82.687982,NA
TSDENCSLNEK9,55 N HIGH ST NA NEW ALBANY OH 43054,5QZF1,NEW ALBANY-PLAIN LOCAL SCHOOL DISTRICT,NA,55 N HIGH ST,NA,NEW ALBANY,OH,43054,7099,USA,03,www.napls.us,2A,0002,12~H6,NA,0000,NA,0000,NA,55 N HIGH ST,NEW ALBANY,OH,43054,40.083280789605645,-82.808829059439,NA
TSPWUFKLTNF8,3200 BROADWAY BLVD NA KANSAS CITY MO 64111,1QLS0,JUNIOR COLLEGE DISTRICT OF METROPOLITAN,NA,3200 BROADWAY BLVD,NA,KANSAS CITY,MO,64111,2408,USA,05,http://www.mcckc.edu,2A,0003,2F~M8~OH,NA,0000,NA,0000,NA,3200 BROADWAY BLVD,KANSAS CITY,MO,64111,39.068741,-94.59046988953926,NA
TSSMKRRRZTZ5,2512 GEORGE MASON DR NA VIRGINIA BEACH VA 23456,1D9G4,SCHOOL BOARD OF THE CITY OF VIRGINIA BEACH,NA,2512 GEORGE MASON DR,NA,VIRGINIA BEACH,VA,23456,9105,USA,02,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,2512 GEORGE MASON DR,VIRGINIA BEACH,VA,23456,36.75084212264803,-76.0607882598842,NA
TSXYLDQV4NN7,155 ROOSEVELT NA PAWTUCKET RI 02860,6TNR0,"PAWTUCKET, CITY OF",PAWTUCKET FIRE DEPARTMENT,155 ROOSEVELT,NA,PAWTUCKET,RI,02860,2129,USA,01,NA,2A,0002,12~C8,NA,0000,NA,0000,NA,155 ROOSEVELT,PAWTUCKET,RI,02860,41.87914475197036,-71.38240270794657,NA
TTD7FG43J8E5,6416 ELYSIAN RD NA BILLINGS MT 59101,5V2V4,ELYSIAN SCHOOL DISTRICT 23,NA,6416 ELYSIAN RD,NA,BILLINGS,MT,59101,6314,USA,02,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,6416 ELYSIAN RD,BILLINGS,MT,59101,45.7407722,-108.552821,NA
TTJZG4XKE6K9,351 COLLINS ROAD NA BOISE ID 83702,3QQF1,IDAHO DIVISION OF VETERAN SERVICES,NA,351 COLLINS ROAD,NA,BOISE,ID,83702,4519,USA,02,http://www.veterans.idaho.gov,2A,0001,2F,623110,0002,623110N~812220N,0000,NA,351 COLLINS ROAD,BOISE,ID,83702,43.618470900000005,-116.1897324646247,NA
TUBUEJUVSLH1,1225 I ST NW STE 400 WASHINGTON DC 20005,747P7,DC HEALTH BENEFIT EXCHANGE AUTHORITY,NA,1225 I ST NW,STE 400,WASHINGTON,DC,20005,5958,USA,98,NA,2A,0002,12~C8,NA,0000,NA,0000,NA,1225 I ST NW,WASHINGTON,DC,20005,38.90167735,-77.02914097487522,NA
TUFEHHFJ2P79,405 S 21ST ST NA SPARKS NV 89431,3HVR2,DEPARTMENT OF AGRICULTURE NEVADA,NA,405 S 21ST ST,NA,SPARKS,NV,89431,5557,USA,02,https://agri.nv.gov/,2A,0001,2F,926140,0001,926140N,0001,H388,405 S 21ST ST,SPARKS,NV,89431,39.53114146938776,-119.771423,NA
TUNGFAFUJL54,1 NORTH AVE NA BURLINGTON VT 05401,99FR3,CITY OF BURLINGTON - POLICE DEPARTMENT,NA,1 NORTH AVE,NA,BURLINGTON,VT,05401,2946,USA,00,http://www.bpdvt.org,2A,0004,12~C6~C8~ZR,NA,0000,NA,0000,NA,1 NORTH AVE,BURLINGTON,VT,05401,44.4823313,-73.22113126169515,NA
TV7UCJVK8BM9,280 S WATER ST NA HENDERSON NV 89015,98A90,CITY OF HENDERSON,CITY OF HENDERSON REDEVELOPMENT AGENCY,280 S WATER ST,NA,HENDERSON,NV,89015,7227,USA,01,NA,2A,0003,12~C6~C8,NA,0000,NA,0000,NA,280 S WATER ST,HENDERSON,NV,89015,36.030836521531626,-114.981233602417,NA
TVQCE9ULT771,2 W 2ND ST STE 800 NA TULSA OK 74103,4DHE8,INDIAN NATIONS COUNCIL OF GOVERMENTS,INCOG,2 W 2ND ST STE 800,NA,TULSA,OK,74103,3116,USA,01,NA,2A,0007,12~C7~C8~KM~TW~UD~ZR,921190,0005,921190N~924110N~925110N~925120N~926120N,0000,NA,2 W 2ND ST STE 800,TULSA,OK,74103,36.1523306,-95.94596023877985,NA
TVYWG7KY4XL8,100 N UNIVERSITY DR NA EDMOND OK 73034,0U6F9,UNIVERSITY OF CENTRAL OKLAHOMA,NA,100 N UNIVERSITY DR,NA,EDMOND,OK,73034,5207,USA,05,https://www.uco.edu,2A,0004,2F~G7~M8~OH,611310,0002,611310N~923110N,0000,NA,100 N UNIVERSITY DR,EDMOND,OK,73034,35.6606043,-97.4700569,NA
TW1NQ4NK8EY1,200 SPRING ST NA FRANKLIN TN 37064,4LS51,FRANKLIN HOUSING AUTHORITY,NA,200 SPRING ST,NA,FRANKLIN,TN,37064,3337,USA,07,NA,2A,0004,12~8B~C7~C8,NA,0000,NA,0000,NA,200 SPRING ST,FRANKLIN,TN,37064,35.91517334023823,-86.88081987363181,NA
TWK3NXN5PEJ3,177 W PRICE AVE NA SOUTH SALT LAKE UT 84115,4AKK0,SALT LAKE COUNTY,NA,177 W PRICE AVE,NA,SOUTH SALT LAKE,UT,84115,4345,USA,02,slco.org/youth,2A,0002,12~C7,NA,0000,NA,0000,NA,177 W PRICE AVE,SOUTH SALT LAKE,UT,84115,40.6925543,-111.894852,NA
TXJGNCSLLTW9,1401 AIRPORT PKWY NA CHEYENNE WY 82001,0HL16,CHEYENNE REGIONAL AIRPORT BOARD,NA,1401 AIRPORT PKWY,NA,CHEYENNE,WY,82001,1518,USA,00,NA,2A,0005,12~C7~C8~HQ~TR,488119,0001,488119N,0000,NA,1401 AIRPORT PKWY,CHEYENNE,WY,82001,41.1516936,-104.8049009821442,NA
TXMLNM5QMBJ9,4711 S 500 W NA NEW PALESTINE IN 46163,64YN9,CSC SOUTHERN HANCOCK COUNTY,NA,4711 S 500 W,NA,NEW PALESTINE,IN,46163,NA,USA,06,https://www.newpal.k12.in.us/,2A,0005,12~2F~H6~M8~OH,NA,0000,NA,0000,NA,4711 S 500 W,NEW PALESTINE,IN,46163,39.71603953969566,-85.89512027267601,NA
TYFNYGLGNGC5,100 N WALKER AVE NA OKLAHOMA CITY OK 73102,1N2M2,CITY OF OKLAHOMA CITY,NA,100 N WALKER AVE,NA,OKLAHOMA CITY,OK,73102,2230,USA,05,https://okcutilities.com/portal/,2A,0004,12~C6~C8~UD,221310,0001,221310N,0000,NA,100 N WALKER AVE,OKLAHOMA CITY,OK,73102,35.467993,-97.521153,NA
TYQMWC8VMNM5,5665 LAFAYETTE RD STE B INDIANAPOLIS IN 46254,6WR10,PIKE TOWNSHIP,NA,5665 LAFAYETTE RD,STE B,INDIANAPOLIS,IN,46254,6164,USA,07,NA,2A,0002,12~FO,922160,0001,922160N,0000,NA,5665 LAFAYETTE RD,INDIANAPOLIS,IN,46254,39.85446625,-86.26236979003204,NA
TZMXYXFHA163,6578 SANTA TERESA BLVD NA SAN JOSE CA 95119,5QBR4,OAK GROVE SCHOOL DISTRICT,NA,6578 SANTA TERESA BLVD,NA,SAN JOSE,CA,95119,1204,USA,19,NA,2A,0002,12~H6,611710,0002,611710N~923110N,0000,NA,6578 SANTA TERESA BLVD,SAN JOSE,CA,95119,37.2345727,-121.7873068,NA
TZPFCDW8SCA6,1013 NE 40TH ST NA SEATTLE WA 98105,98514,UNIVERSITY OF WASHINGTON,NA,1013 NE 40TH ST,NA,SEATTLE,WA,98105,6606,USA,07,http://www.apl.washington.edu/,2A,0004,2F~G6~M8~OH,611310,0001,611310N,0000,NA,1013 NE 40TH ST,SEATTLE,WA,98105,47.65530275510204,-122.31763732653062,NA
U1DKPTBHL9Y8,2559 DORWOOD DR NA SAINT LOUIS MO 63136,49FK0,JENNINGS SCHOOL DISTRICT,NA,2559 DORWOOD DR,NA,SAINT LOUIS,MO,63136,4035,USA,01,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,2559 DORWOOD DR,SAINT LOUIS,MO,63136,38.7362588,-90.2510242,NA
U1HZLTJ5V9Z3,600 2ND ST NW NA ALBUQUERQUE NM 87102,4MTW9,ALBUQUERQUE CITY GOVERNMENT,NA,600 2ND ST NW,NA,ALBUQUERQUE,NM,87102,2265,USA,01,https://www.cabq.gov/planning,2A,0002,12~C8,923120,0003,923120N~925120N~926150N,0000,NA,600 2ND ST NW,ALBUQUERQUE,NM,87102,35.08921595,-106.64795817868072,NA
U23FC959PU91,1425 N COURTHOUSE RD NA ARLINGTON VA 22201,47XQ5,COUNTY OF ARLINGTON,POLICE DEPT,1425 N COURTHOUSE RD,NA,ARLINGTON,VA,22201,2685,USA,08,https://www.arlingtonva.us/Government/Departments/Police-Department,2A,0002,12~C7,922120,0001,922120N,0000,NA,1425 N COURTHOUSE RD,ARLINGTON,VA,22201,38.8901876,-77.0832787,NA
U27FC9RA48L3,3026 LACLEDE AVE NA SAINT LOUIS MO 63103,0U177,HARRIS-STOWE STATE UNIVERSITY,NA,3026 LACLEDE AVE,NA,SAINT LOUIS,MO,63103,2136,USA,01,HTTP://WWW.HSSU.EDU,2A,0005,1A~2F~HB~M8~OH,611310,0008,611310N~611420N~611691N~611710N~712110N~721310N~921190N~923110N,0000,NA,3026 LACLEDE AVE,SAINT LOUIS,MO,63103,38.63190486932502,-90.22207587618254,NA
U3DWBALM1FH3,724 FOSTER ST NA DURHAM NC 27701,5PF43,CENTRAL PARK SCHOOL FOR CHILDREN,CENTRAL PARK SCHOOL FOR CHILDREN,724 FOSTER ST,NA,DURHAM,NC,27701,2111,USA,04,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,724 FOSTER ST,DURHAM,NC,27701,36.0046666,-78.9012141,NA
U3NVH931QJJ3,2601 WOLF VILLAGE WAY NA RALEIGH NC 27695,1E7H9,NORTH CAROLINA STATE UNIVERSITY,NA,2601 WOLF VILLAGE WAY,NA,RALEIGH,NC,27695,0001,USA,02,www.ncsu.edu,2A,0004,2F~FY~G6~M8,611310,0005,541690N~541713N~541715E~541990N~611310N,0000,NA,2601 WOLF VILLAGE WAY,RALEIGH,NC,27695,35.7869619,-78.6840543,NA
U3PPSSNHN533,250 E BROAD ST STE 1400 COLUMBUS OH 43215,5JVW0,PUBLIC DEFENDER COMMISSION OHIO,NA,250 E BROAD ST,STE 1400,COLUMBUS,OH,43215,3775,USA,15,http://www.opd.ohio.gov,2A,0001,2F,NA,0000,NA,0000,NA,250 E BROAD ST,COLUMBUS,OH,43215,39.96325545,-82.99400424999999,NA
U44ZMVYU52U6,1 UTSA CIRCLE NA SAN ANTONIO TX 78249,025W2,"UNIVERSITY OF TEXAS AT SAN ANTONIO, THE",UTSA,1 UTSA CIRCLE,NA,SAN ANTONIO,TX,78249,1644,USA,20,www.usta.edu,2A,0005,1A~2F~GW~M8~OH,611310,0006,541511N~541713N~541714N~541715E~541720N~611310N,0000,NA,1 UTSA CIRCLE,SAN ANTONIO,TX,78249,29.5859851,-98.6190825,NA
U4B4VX3V7GK3,4500 ORANGE GROVE AVE NA SACRAMENTO CA 95841,4A7L6,SACRAMENTO COUNTY SHERIFFS DEPARTMENT,NA,4500 ORANGE GROVE AVE,NA,SACRAMENTO,CA,95841,4205,USA,06,NA,2A,0002,12~C7,922120,0001,922120N,0000,NA,4500 ORANGE GROVE AVE,SACRAMENTO,CA,95841,38.64779258585858,-121.35930777777776,NA
